index,name,document,type,inner invocations,external invocations,calls,visits,length,lines,modifier,commit,full text,moved,removed,gpt text,code summary
89,"parseInterval2(IntervalQualifier,String,char,int,boolean)",parse interval2 qualifier s ch max negative ,Method,"parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String)",,"java.lang.String+indexOf(int,int) java.lang.String+indexOf(int,int) org.h2.util.DateTimeUtils+parseIntervalLeading(String,int,int,boolean) org.h2.util.DateTimeUtils+parseIntervalLeading(String,int,int,boolean) java.lang.String+length() java.lang.String+length() org.h2.util.DateTimeUtils+parseIntervalLeading(String,int,int,boolean) org.h2.util.DateTimeUtils+parseIntervalLeading(String,int,int,boolean) org.h2.util.DateTimeUtils+parseIntervalRemaining(String,int,int,int) org.h2.util.DateTimeUtils+parseIntervalRemaining(String,int,int,int) java.lang.String+length() java.lang.String+length() org.h2.value.ValueInterval+from(IntervalQualifier,boolean,long,long) org.h2.value.ValueInterval+from(IntervalQualifier,boolean,long,long)",java.lang.Long+MIN_VALUE,782,21,8,,"static ValueInterval parseInterval2(IntervalQualifier qualifier, String s, char ch, int max, boolean negative) {
        long leading;
        long remaining;
        int dash = s.indexOf(ch, 1);
        if (dash < 0) {
            leading = parseIntervalLeading(s, 0, s.length(), negative);
            remaining = 0;
        } else {
            leading = parseIntervalLeading(s, 0, dash, negative);
            remaining = parseIntervalRemaining(s, dash + 1, s.length(), max);
        }
        negative = leading < 0;
        if (negative) {
            if (leading != Long.MIN_VALUE) {
                leading = -leading;
            } else {
                leading = 0;
            }
        }
        return ValueInterval.from(qualifier, negative, leading, remaining);
    }",True,True,"This method parses a string representation of an interval and returns a ValueInterval object. It takes in an IntervalQualifier, a string, a character, an integer, and a boolean as parameters. It uses helper methods to parse the leading and remaining parts of the interval string, and then creates a ValueInterval object with the parsed values.","This code defines a static method `parseInterval2` that takes an `IntervalQualifier`, a `String`, a `char`, an `int`, and a `boolean` as parameters. It parses the given string to extract a leading and remaining value, and then returns a `ValueInterval` object created from these values and other parameters."
90,"parseIntervalLeading(String,int,int,boolean)",parse interval leading s start end negative ,Method,"parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval2(IntervalQualifier,String,char,int,boolean) parseInterval2(IntervalQualifier,String,char,int,boolean)",,"java.lang.Long+parseLong(String) java.lang.Long+parseLong(String) java.lang.String+substring(int,int) java.lang.String+substring(int,int) java.lang.String+charAt(int) java.lang.String+charAt(int)",java.lang.Long+MIN_VALUE,319,7,10,,"private static long parseIntervalLeading(String s, int start, int end, boolean negative) {
        long leading = Long.parseLong(s.substring(start, end));
        if (leading == 0) {
            return negative ^ s.charAt(start) == '-' ? Long.MIN_VALUE : 0;
        }
        return negative ? -leading : leading;
    }",True,True,"The function parses a substring of a given string into a long integer. It checks if the parsed value is zero and returns a specific value based on the conditions. Finally, it returns the parsed value with a negative sign if specified.","The code defines a private static method called `parseIntervalLeading` that takes a string `s`, start and end indices, and a boolean `negative` as input. It parses a substring of `s` into a long value, checks if the parsed value is zero, and returns either `Long.MIN_VALUE`, 0, or the parsed value based on certain conditions."
91,"parseIntervalRemaining(String,int,int,int)",parse interval remaining s start end max ,Method,"parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval2(IntervalQualifier,String,char,int,boolean)",,"org.h2.util.StringUtils+parseUInt31(String,int,int) org.h2.util.StringUtils+parseUInt31(String,int,int) java.lang.IllegalArgumentException+IllegalArgumentException(String)",,247,7,10,,"private static long parseIntervalRemaining(String s, int start, int end, int max) {
        int v = StringUtils.parseUInt31(s, start, end);
        if (v > max) {
            throw new IllegalArgumentException(s);
        }
        return v;
    }",True,True,"The function parses a substring of a string into an integer value, checks if the value is greater than a maximum value, and throws an exception if it is. It then returns the parsed value as a long.","The given code is a private static method named `parseIntervalRemaining` that takes a string `s`, start and end indices, and a maximum value as input. It parses a substring of `s` into an integer value and checks if it exceeds the maximum value. If it does, it throws an `IllegalArgumentException`. Finally, it returns the parsed integer value."
92,"parseIntervalRemainingSeconds(String,int)",parse interval remaining seconds s start ,Method,"parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String) parseInterval(IntervalQualifier,boolean,String)",,"java.lang.String+indexOf(int,int) java.lang.String+indexOf(int,int) org.h2.util.StringUtils+parseUInt31(String,int,int) org.h2.util.StringUtils+parseUInt31(String,int,int) java.lang.String+length() java.lang.String+length() org.h2.util.StringUtils+parseUInt31(String,int,int) org.h2.util.StringUtils+parseUInt31(String,int,int) org.h2.util.DateTimeUtils+parseNanos(String,int,int) org.h2.util.DateTimeUtils+parseNanos(String,int,int) java.lang.String+length() java.lang.String+length() java.lang.IllegalArgumentException+IllegalArgumentException(String)",org.h2.util.DateTimeUtils+NANOS_PER_SECOND,551,15,10,,"private static long parseIntervalRemainingSeconds(String s, int start) {
        int seconds, nanos;
        int dot = s.indexOf('.', start + 1);
        if (dot < 0) {
            seconds = StringUtils.parseUInt31(s, start, s.length());
            nanos = 0;
        } else {
            seconds = StringUtils.parseUInt31(s, start, dot);
            nanos = parseNanos(s, dot + 1, s.length());
        }
        if (seconds > 59) {
            throw new IllegalArgumentException(s);
        }
        return seconds * NANOS_PER_SECOND + nanos;
    }",True,True,The function parses a string representation of a time interval and returns the remaining seconds in the interval as a long value. It handles both whole seconds and fractional seconds.,"This code is a private static method that parses a string representation of a time interval and returns the remaining seconds. It checks if the string contains a decimal point and parses the seconds and nanoseconds accordingly. If the parsed seconds exceed 59, it throws an IllegalArgumentException."
93,"intervalToString(IntervalQualifier,boolean,long,long)",interval to string qualifier negative leading remaining formats interval as a string param qualifier qualifier of the interval param negative whether interval is negative param leading the value of leading field param remaining the value of all remaining fields return string representation of the specified interval ,Method,,org.h2.api.Interval+toString() org.h2.value.ValueInterval+getString(),"java.lang.StringBuilder+append(String) java.lang.StringBuilder+StringBuilder() java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(long) org.h2.util.DateTimeUtils+appendNanos(StringBuilder,long) org.h2.util.DateTimeUtils+appendNanos(StringBuilder,long) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(char) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(char) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(char) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) org.h2.util.DateTimeUtils+appendSecondsWithNanos(StringBuilder,long) org.h2.util.DateTimeUtils+appendSecondsWithNanos(StringBuilder,long) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(char) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(char) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) org.h2.util.DateTimeUtils+appendSecondsWithNanos(StringBuilder,long) org.h2.util.DateTimeUtils+appendSecondsWithNanos(StringBuilder,long) java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(long) java.lang.StringBuilder+append(char) org.h2.util.DateTimeUtils+appendSecondsWithNanos(StringBuilder,long) org.h2.util.DateTimeUtils+appendSecondsWithNanos(StringBuilder,long) java.lang.StringBuilder+append(Object) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(Object) java.lang.StringBuilder+toString() java.lang.StringBuilder+toString()",org.h2.util.DateTimeUtils+NANOS_PER_MINUTE org.h2.util.DateTimeUtils+NANOS_PER_MINUTE org.h2.util.DateTimeUtils+NANOS_PER_MINUTE org.h2.util.DateTimeUtils+NANOS_PER_MINUTE,2550,70,9,"/** 
 * Formats interval as a string.
 * @param qualifier qualifier of the interval
 * @param negative whether interval is negative
 * @param leading the value of leading field
 * @param remaining the value of all remaining fields
 * @return string representation of the specified interval
 */
","/**
     * Formats interval as a string.
     *
     * @param qualifier qualifier of the interval
     * @param negative whether interval is negative
     * @param leading the value of leading field
     * @param remaining the value of all remaining fields
     * @return string representation of the specified interval
     */
    public static String intervalToString(IntervalQualifier qualifier, boolean negative, long leading, long remaining)
    {
        StringBuilder buff = new StringBuilder().append(""INTERVAL "");
        buff.append('\'');
        if (negative) {
            buff.append('-');
        }
        switch (qualifier) {
        case YEAR:
        case MONTH:
        case DAY:
        case HOUR:
        case MINUTE:
            buff.append(leading);
            break;
        case SECOND:
            buff.append(leading);
            appendNanos(buff, remaining);
            break;
        case YEAR_TO_MONTH:
            buff.append(leading).append('-').append(remaining);
            break;
        case DAY_TO_HOUR:
            buff.append(leading).append(' ');
            StringUtils.appendZeroPadded(buff, 2, remaining);
            break;
        case DAY_TO_MINUTE:
            buff.append(leading).append(' ');
            StringUtils.appendZeroPadded(buff, 2, remaining / 60);
            buff.append(':');
            StringUtils.appendZeroPadded(buff, 2, remaining % 60);
            break;
        case DAY_TO_SECOND: {
            long nanos = remaining % NANOS_PER_MINUTE;
            remaining /= NANOS_PER_MINUTE;
            buff.append(leading).append(' ');
            StringUtils.appendZeroPadded(buff, 2, remaining / 60);
            buff.append(':');
            StringUtils.appendZeroPadded(buff, 2, remaining % 60);
            buff.append(':');
            appendSecondsWithNanos(buff, nanos);
            break;
        }
        case HOUR_TO_MINUTE:
            buff.append(leading).append(':');
            StringUtils.appendZeroPadded(buff, 2, remaining);
            break;
        case HOUR_TO_SECOND:
            buff.append(leading).append(':');
            StringUtils.appendZeroPadded(buff, 2, remaining / NANOS_PER_MINUTE);
            buff.append(':');
            appendSecondsWithNanos(buff, remaining % NANOS_PER_MINUTE);
            break;
        case MINUTE_TO_SECOND:
            buff.append(leading).append(':');
            appendSecondsWithNanos(buff, remaining);
            break;
        }
        buff.append(""' "").append(qualifier);
        return buff.toString();
    }",True,True,"This method formats an interval as a string. It takes in a qualifier, a boolean indicating if the interval is negative, a leading value, and a remaining value. It returns a string representation of the specified interval.","This code defines a method called `intervalToString` that takes in an interval qualifier, a boolean indicating if the interval is negative, a leading value, and a remaining value. It formats the interval as a string based on the provided inputs and returns the string representation of the interval."
94,"appendSecondsWithNanos(StringBuilder,long)",append seconds with nanos buff nanos ,Method,"intervalToString(IntervalQualifier,boolean,long,long) intervalToString(IntervalQualifier,boolean,long,long) intervalToString(IntervalQualifier,boolean,long,long)",,"org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) org.h2.util.DateTimeUtils+appendNanos(StringBuilder,long) org.h2.util.DateTimeUtils+appendNanos(StringBuilder,long)",org.h2.util.DateTimeUtils+NANOS_PER_SECOND org.h2.util.DateTimeUtils+NANOS_PER_SECOND,208,4,10,,"private static void appendSecondsWithNanos(StringBuilder buff, long nanos) {
        StringUtils.appendZeroPadded(buff, 2, nanos / NANOS_PER_SECOND);
        appendNanos(buff, nanos % NANOS_PER_SECOND);
    }",True,True,This method appends the seconds and nanoseconds to a StringBuilder object. It uses another method to append the seconds with zero padding and then appends the remaining nanoseconds.,"The method ""appendSecondsWithNanos"" takes a StringBuilder object and a long value representing nanoseconds as input. It appends the seconds portion of the nanoseconds to the StringBuilder object by dividing the nanoseconds by the constant ""NANOS_PER_SECOND"" and then appends the remaining nanoseconds by calling the ""appendNanos"" method."
95,"appendNanos(StringBuilder,long)",append nanos buff nanos ,Method,"intervalToString(IntervalQualifier,boolean,long,long) appendSecondsWithNanos(StringBuilder,long)",,"java.lang.StringBuilder+append(char) java.lang.StringBuilder+append(char) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) org.h2.util.StringUtils+appendZeroPadded(StringBuilder,int,long) org.h2.util.DateTimeUtils+stripTrailingZeroes(StringBuilder) org.h2.util.DateTimeUtils+stripTrailingZeroes(StringBuilder)",,233,7,10,,"private static void appendNanos(StringBuilder buff, long nanos) {
        if (nanos > 0) {
            buff.append('.');
            StringUtils.appendZeroPadded(buff, 9, nanos);
            stripTrailingZeroes(buff);
        }
    }",True,True,"This method appends nanoseconds to a StringBuilder object, with leading zeros and trailing zeroes removed.","The method ""appendNanos"" appends the nanoseconds value to a StringBuilder object if it is greater than zero. It ensures that the nanoseconds are zero-padded to 9 digits and removes any trailing zeroes."
96,"convertScale(long,int)",convert scale nanos of day scale converts scale of nanoseconds param nanos of day nanoseconds of day param scale fractional seconds precision return scaled value ,Method,,"org.h2.value.ValueTime+convertScale(boolean,int) org.h2.value.ValueTimestamp+convertScale(boolean,int) org.h2.value.ValueTimestampTimeZone+convertScale(boolean,int)",,org.h2.util.DateTimeUtils+CONVERT_SCALE_TABLE,497,18,9,"/** 
 * Converts scale of nanoseconds.
 * @param nanosOfDay nanoseconds of day
 * @param scale fractional seconds precision
 * @return scaled value
 */
","/**
     * Converts scale of nanoseconds.
     *
     * @param nanosOfDay nanoseconds of day
     * @param scale fractional seconds precision
     * @return scaled value
     */
    public static long convertScale(long nanosOfDay, int scale) {
        if (scale >= 9) {
            return nanosOfDay;
        }
        int m = CONVERT_SCALE_TABLE[scale];
        long mod = nanosOfDay % m;
        if (mod >= m >>> 1) {
            nanosOfDay += m;
        }
        return nanosOfDay - mod;
    }",False,False,This method converts the scale of nanoseconds by rounding the value based on the given fractional seconds precision. It returns the scaled value.,This code defines a method called `convertScale` that takes in a value representing nanoseconds of the day and a scale representing fractional seconds precision. It returns the scaled value by rounding the nanoseconds of the day based on the given scale.
97,intervalToAbsolute(ValueInterval),interval to absolute interval converts interval value to an absolute value param interval the interval value return absolute value in months for year month intervals in nanoseconds for day time intervals ,Method,,"org.h2.expression.IntervalOperation+getDateTimeWithInterval(Value,Value,int,int) org.h2.expression.IntervalOperation+getDateTimeWithInterval(Value,Value,int,int) org.h2.expression.IntervalOperation+getDateTimeWithInterval(Value,Value,int,int) org.h2.util.DateTimeFunctions+extract(String,Value) org.h2.value.Value+convertToIntervalYearMonth(int) org.h2.value.Value+convertToIntervalDayTime(int) org.h2.value.ValueInterval+add(Value) org.h2.value.ValueInterval+add(Value) org.h2.value.ValueInterval+subtract(Value) org.h2.value.ValueInterval+subtract(Value)","org.h2.value.ValueInterval+getQualifier() org.h2.value.ValueInterval+getQualifier() java.math.BigInteger+multiply(BigInteger) java.math.BigInteger+valueOf(long) java.math.BigInteger+valueOf(long) org.h2.value.ValueInterval+getLeading() org.h2.value.ValueInterval+getLeading() java.math.BigInteger+multiply(BigInteger) java.math.BigInteger+valueOf(long) java.math.BigInteger+valueOf(long) java.math.BigInteger+valueOf(long) java.math.BigInteger+valueOf(long) org.h2.value.ValueInterval+getLeading() org.h2.value.ValueInterval+getLeading() java.math.BigInteger+multiply(BigInteger) java.math.BigInteger+valueOf(long) java.math.BigInteger+valueOf(long) org.h2.value.ValueInterval+getLeading() org.h2.value.ValueInterval+getLeading() java.math.BigInteger+multiply(BigInteger) java.math.BigInteger+valueOf(long) java.math.BigInteger+valueOf(long) java.math.BigInteger+multiply(BigInteger) java.math.BigInteger+valueOf(long) java.math.BigInteger+valueOf(long) org.h2.value.ValueInterval+getLeading() org.h2.value.ValueInterval+getLeading() java.math.BigInteger+multiply(BigInteger) java.math.BigInteger+valueOf(long) java.math.BigInteger+valueOf(long) java.math.BigInteger+multiply(BigInteger) java.math.BigInteger+valueOf(long) java.math.BigInteger+valueOf(long) org.h2.value.ValueInterval+getLeading() org.h2.value.ValueInterval+getLeading() java.math.BigInteger+multiply(BigInteger) java.math.BigInteger+valueOf(long) java.math.BigInteger+valueOf(long) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long,long) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long,long) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long,long) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long,long) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long,long) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long,long) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long) java.lang.IllegalArgumentException+IllegalArgumentException() org.h2.value.ValueInterval+isNegative() org.h2.value.ValueInterval+isNegative() java.math.BigInteger+negate() java.math.BigInteger+negate()",org.h2.util.DateTimeUtils+NANOS_PER_DAY org.h2.util.DateTimeUtils+NANOS_PER_HOUR org.h2.util.DateTimeUtils+NANOS_PER_MINUTE org.h2.util.DateTimeUtils+NANOS_PER_SECOND org.h2.util.DateTimeUtils+NANOS_PER_HOUR org.h2.util.DateTimeUtils+NANOS_PER_MINUTE org.h2.util.DateTimeUtils+NANOS_PER_DAY org.h2.util.DateTimeUtils+NANOS_PER_MINUTE org.h2.util.DateTimeUtils+NANOS_PER_HOUR org.h2.util.DateTimeUtils+NANOS_PER_MINUTE,2045,54,9,"/** 
 * Converts interval value to an absolute value.
 * @param interval the interval value
 * @return absolute value in months for year-month intervals,in nanoseconds for day-time intervals
 */
","/**
     * Converts interval value to an absolute value.
     *
     * @param interval the interval value
     * @return absolute value in months for year-month intervals,
     *         in nanoseconds for day-time intervals
     */
    public static BigInteger intervalToAbsolute(ValueInterval interval) {
        BigInteger r;
        switch (interval.getQualifier()) {
        case YEAR:
            r = BigInteger.valueOf(interval.getLeading()).multiply(BigInteger.valueOf(12));
            break;
        case MONTH:
            r = BigInteger.valueOf(interval.getLeading());
            break;
        case DAY:
            r = BigInteger.valueOf(interval.getLeading()).multiply(BigInteger.valueOf(NANOS_PER_DAY));
            break;
        case HOUR:
            r = BigInteger.valueOf(interval.getLeading()).multiply(BigInteger.valueOf(NANOS_PER_HOUR));
            break;
        case MINUTE:
            r = BigInteger.valueOf(interval.getLeading()).multiply(BigInteger.valueOf(NANOS_PER_MINUTE));
            break;
        case SECOND:
            r = intervalToAbsolute(interval, NANOS_PER_SECOND);
            break;
        case YEAR_TO_MONTH:
            r = intervalToAbsolute(interval, 12);
            break;
        case DAY_TO_HOUR:
            r = intervalToAbsolute(interval, 24, NANOS_PER_HOUR);
            break;
        case DAY_TO_MINUTE:
            r = intervalToAbsolute(interval, 24 * 60, NANOS_PER_MINUTE);
            break;
        case DAY_TO_SECOND:
            r = intervalToAbsolute(interval, NANOS_PER_DAY);
            break;
        case HOUR_TO_MINUTE:
            r = intervalToAbsolute(interval, 60, NANOS_PER_MINUTE);
            break;
        case HOUR_TO_SECOND:
            r = intervalToAbsolute(interval, NANOS_PER_HOUR);
            break;
        case MINUTE_TO_SECOND:
            r = intervalToAbsolute(interval, NANOS_PER_MINUTE);
            break;
        default:
            throw new IllegalArgumentException();
        }
        return interval.isNegative() ? r.negate() : r;
    }",True,True,This method converts an interval value to an absolute value. The absolute value is returned in months for year-month intervals and in nanoseconds for day-time intervals.,"This code defines a method called `intervalToAbsolute` that takes a `ValueInterval` object as input and returns the absolute value in either months or nanoseconds, depending on the interval qualifier. The method uses a switch statement to determine the appropriate calculation based on the qualifier and returns the result, negated if the interval is negative."
98,"intervalToAbsolute(ValueInterval,long,long)",interval to absolute interval multiplier total multiplier ,Method,intervalToAbsolute(ValueInterval) intervalToAbsolute(ValueInterval) intervalToAbsolute(ValueInterval),,"java.math.BigInteger+multiply(BigInteger) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long) org.h2.util.DateTimeUtils+intervalToAbsolute(ValueInterval,long) java.math.BigInteger+multiply(BigInteger) java.math.BigInteger+valueOf(long) java.math.BigInteger+valueOf(long)",,218,3,10,,"private static BigInteger intervalToAbsolute(ValueInterval interval, long multiplier, long totalMultiplier) {
        return intervalToAbsolute(interval, multiplier).multiply(BigInteger.valueOf(totalMultiplier));
    }",True,True,"This method takes a ValueInterval, a multiplier, and a totalMultiplier as input. It calls another method intervalToAbsolute with the interval and multiplier, and then multiplies the result with totalMultiplier. The method returns a BigInteger.","The code defines a private static method named ""intervalToAbsolute"" that takes in a ValueInterval object, a multiplier, and a totalMultiplier. It returns the absolute value of the interval multiplied by the totalMultiplier as a BigInteger."
99,"intervalToAbsolute(ValueInterval,long)",interval to absolute interval multiplier ,Method,"intervalToAbsolute(ValueInterval) intervalToAbsolute(ValueInterval) intervalToAbsolute(ValueInterval) intervalToAbsolute(ValueInterval) intervalToAbsolute(ValueInterval) intervalToAbsolute(ValueInterval,long,long)",,java.math.BigInteger+add(BigInteger) java.math.BigInteger+multiply(BigInteger) java.math.BigInteger+valueOf(long) java.math.BigInteger+valueOf(long) org.h2.value.ValueInterval+getLeading() org.h2.value.ValueInterval+getLeading() java.math.BigInteger+multiply(BigInteger) java.math.BigInteger+valueOf(long) java.math.BigInteger+valueOf(long) java.math.BigInteger+add(BigInteger) java.math.BigInteger+valueOf(long) java.math.BigInteger+valueOf(long) org.h2.value.ValueInterval+getRemaining() org.h2.value.ValueInterval+getRemaining(),,258,4,10,,"private static BigInteger intervalToAbsolute(ValueInterval interval, long multiplier) {
        return BigInteger.valueOf(interval.getLeading()).multiply(BigInteger.valueOf(multiplier))
                .add(BigInteger.valueOf(interval.getRemaining()));
    }",True,True,"This method takes a ValueInterval object and a long multiplier as input. It returns the absolute value of the interval's leading value multiplied by the multiplier, plus the interval's remaining value.",The code defines a private static method named `intervalToAbsolute` that takes a `ValueInterval` object and a `long` multiplier as parameters. It returns a `BigInteger` value obtained by multiplying the leading value of the interval with the multiplier and adding the remaining value of the interval.
